<backslash>	<bar>							̍	U030d	COMBINING VERTICAL LINE ABOVE
<backslash>	<bracketleft>	<d>	<bracketright>					⃟	U20DF	COMBINING ENCLOSING DIAMOND
<backslash>	<bracketleft>	<k>	<bracketright>					⃣	U20E3	COMBINING ENCLOSING KEYCAP
<backslash>	<bracketleft>	<q>	<bracketright>					⃞	U20DE	COMBINING ENCLOSING SQUARE
<backslash>	<bracketleft>	<s>	<bracketright>					⃢	U20E2	COMBINING ENCLOSING SCREEN
<backslash>	<bracketleft>	<t>	<bracketright>					⃤	U20E4	COMBINING ENCLOSING TRIANGLE
<backslash>	<c>							̌	U030c	COMBINING CARON
<backslash>	<comma>							 	U2009	THIN SPACE
<backslash>	<equal>							̄	U0304	COMBINING MACRON
<backslash>	<exclam>							̣	U0323	COMBINING DOT BELOW
<backslash>	<f>	<m>						͒	U0352	COMBINING FERMATA
<backslash>	<grave>							̀	U0300	COMBINING GRAVE ACCENT
<backslash>	<i>	<b>						̑	U0311	COMBINING INVERTED BREVE -- ??
<backslash>	<minus>							⍀	U2340	\ - APL FUNCTIONAL SYMBOL BACKSLASH BAR
<backslash>	<minus>							­	U00AD	SOFT HYPHEN
<backslash>	<o>	<slash>						🙌		PERSON RAISING BOTH HANDS IN CELEBRATION
<backslash>	<o>							̊	U030a	COMBINING RING ABOVE
<backslash>	<parenleft>	<parenright>						⃝	U20DD	COMBINING ENCLOSING CIRCLE
<backslash>	<parenleft>	<period>						̐	U0310	COMBINING CHANDRABINDU
<backslash>	<parenleft>	<slash>	<parenright>					⃠	U20E0	COMBINING ENCLOSING CIRCLE BACKSLASH
<backslash>	<period>	<period>						⋱	U22F1	DOWN RIGHT DIAGONAL ELLIPSIS
<backslash>	<period>							̇	U0307	COMBINING DOT ABOVE
<backslash>	<question>							̉	U0309	COMBINING HOOK ABOVE
<backslash>	<quotedbl>							̈	U0308	COMBINING DIAERESIS
<backslash>	<slash>							∨	U2228	LOGICAL OR
<backslash>	<space>							␣	U2423	OPEN BOX
<backslash>	<U>							̆	U0306	COMBINING BREVE
<backslash>	<underscore>	<bar>						̩	U0329	COMBINING VERTICAL LINE BELOW
<backslash>	<underscore>	<slash>						⊻	U22BB	XOR
<backslash>	<underscore>	<underscore>						̱	U0331	COMBINING MACRON BELOW
<BackSpace>	<e>	<h>						ɜ	U025C	LATIN SMALL LETTER REVERSED OPEN E
<BackSpace>	<e>	<r>						ɝ	U025D	LATIN SMALL LETTER REVERSED OPEN E WITH HOOK
<bar>	<apostrophe>							ˈ	U02C8	MODIFIER LETTER VERTICAL LINE
<bar>	<asciitilde>							⍭	U236d	| ~ APL FUNCTIONAL SYMBOL STILE TILDE
<bar>	<asterisk>	<p>						ℼ	U213C	DOUBLE-STRUCK SMALL PI
<bar>	<asterisk>	<P>						ℿ	U213F	DOUBLE-STRUCK CAPITAL PI
<bar>	<asterisk>	<S>						⅀	U2140	DOUBLE-STRUCK N-ARY SUMMATION
<bar>	<B>	<B>						♝	U265D	BLACK CHESS BISHOP
<bar>	<B>	<D>	<K>					⛃	U26C3	BLACK DRAUGHTS KING
<bar>	<B>	<D>	<M>					⛂	U26C2	BLACK DRAUGHTS MAN
<bar>	<B>	<K>						♚	U265A	BLACK CHESS KING
<bar>	<B>	<N>						♞	U265E	BLACK CHESS KNIGHT
<bar>	<B>	<P>						♟	U265F	BLACK CHESS PAWN
<bar>	<B>	<Q>						♛	U265B	BLACK CHESS QUEEN
<bar>	<B>	<R>						♜	U265C	BLACK CHESS ROOK
<bar>	<B>	<S>						☗	U2617	BLACK SHOGI PIECE
<bar>	<bar>	<parenleft>						⟬	U27EC	MATHEMATICAL LEFT WHITE TORTOISE SHELL BRACKET
<bar>	<bar>	<parenright>						⟭	U27ED	MATHEMATICAL RIGHT WHITE TORTOISE SHELL BRACKET
<bar>	<braceleft>							⦃	U2983	LEFT WHITE CURLY BRACKET
<bar>	<braceright>							⦄	U2984	RIGHT WHITE CURLY BRACKET 
<bar>	<bracketleft>							⟦	U27E6	MATHEMATICAL LEFT WHITE SQUARE BRACKET
<bar>	<bracketright>							⟧	U27E7	MATHEMATICAL RIGHT WHITE SQUARE BRACKET
<bar>	<C>							¢	cent	CENT SIGN
<bar>	<c>							¢	cent	CENT SIGN
<bar>	<C>							ℂ	U2102	DOUBLE-STRUCK CAPITAL C (set of complex numbers)
<bar>	<colon>							⦂	U2982	Z NOTATION TYPE COLON
<bar>	<comma>							ˌ	U02CC	MODIFIER LETTER LOW VERTICAL LINE
<bar>	<e>							ⅇ	U2147	DOUBLE-STRUCK ITALIC SMALL E
<bar>	<greater>							‣	U2023	TRIANGULAR BULLET
<bar>	<Greek_pi>							ℼ	U213C	DOUBLE-STRUCK SMALL PI
<bar>	<Greek_PI>							ℿ	U213F	DOUBLE-STRUCK CAPITAL PI
<bar>	<Greek_SIGMA>							⅀	U2140	DOUBLE-STRUCK N-ARY SUMMATION
<bar>	<H>							ℍ	U210d	DOUBLE-STRUCK CAPITAL H
<bar>	<i>							ⅈ	U2148	DOUBLE-STRUCK ITALIC SMALL I
<bar>	<j>							ⅉ	U2149	DOUBLE-STRUCK ITALIC SMALL J
<bar>	<less>	<B>	<S>					⛊	U26CA	TURNED BLACK SHOGI PIECE
<bar>	<less>	<W>	<S>					⛉	U26C9	TURNED WHITE SHOGI PIECE
<bar>	<N>							ℕ	U2115	DOUBLE-STRUCK CAPITAL N (natural number)
<bar>	<P>							ℙ	U2119	DOUBLE-STRUCK CAPITAL P 
<bar>	<Q>							ℚ	U211A	DOUBLE-STRUCK CAPITAL Q (set of rational numbers)
<bar>	<R>							ℝ	U211D	DOUBLE-STRUCK CAPITAL R (set of real numbers)
<bar>	<semicolon>							⨾	U2A3E	Z NOTATION RELATIONAL COMPOSITION
<bar>	<underscore>							̩	U0329	COMBINING VERTICAL LINE BELOW
<bar>	<W>	<B>						♗	U2657	WHITE CHESS BISHOP
<bar>	<W>	<D>	<K>					⛁	U26C1	WHITE DRAUGHTS KING
<bar>	<W>	<D>	<M>					⛀	U26C0	WHITE DRAUGHTS MAN
<bar>	<W>	<K>						♔	U2654	WHITE CHESS KING
<bar>	<W>	<N>						♘	U2658	WHITE CHESS KNIGHT
<bar>	<W>	<P>						♙	U2659	WHITE CHESS PAWN
<bar>	<W>	<Q>						♕	U2655	WHITE CHESS QUEEN
<bar>	<W>	<R>						♖	U2656	WHITE CHESS ROOK
<bar>	<W>	<S>						☖	U2616	WHITE SHOGI PIECE
<bar>	<Z>							ℤ	U2124	DOUBLE-STRUCK CAPITAL Z (set of integers)
<braceleft>	<asciicircum>							∩	U2229	INTERSECTION
<braceleft>	<braceright>							∅	U2205	EMPTY SET
<braceleft>	<equal>	<parenleft>						⊆	U2286	SUBSET OF OR EQUAL TO
<braceleft>	<equal>	<parenright>						⊇	U2287	SUPERSET OF OR EQUAL TO
<braceleft>	<parenleft>							⊂	U2282	SUBSET OF
<braceleft>	<parenright>							⊃	U2283	SUPERSET OF
<braceleft>	<U>							∪	U222A	UNION
<bracketleft>	<1>	<bracketright>						⚀	U2680	DIE FACE-1
<bracketleft>	<2>	<bracketright>						⚁	U2681	DIE FACE-2
<bracketleft>	<2>	<C>	<bracketright>					🃒	U1F0D2	PLAYING CARD TWO OF CLUBS
<bracketleft>	<2>	<D>	<bracketright>					🃂	U1F0C2	PLAYING CARD TWO OF DIAMONDS
<bracketleft>	<2>	<H>	<bracketright>					🂲	U1F0B2	PLAYING CARD TWO OF HEARTS
<bracketleft>	<2>	<S>	<bracketright>					🂢	U1F0A2	PLAYING CARD TWO OF SPADES
<bracketleft>	<3>	<bracketright>						⚂	U2682	DIE FACE-3
<bracketleft>	<3>	<C>	<bracketright>					🃓	U1F0D3	PLAYING CARD THREE OF CLUBS
<bracketleft>	<3>	<D>	<bracketright>					🃃	U1F0C3	PLAYING CARD THREE OF DIAMONDS
<bracketleft>	<3>	<H>	<bracketright>					🂳	U1F0B3	PLAYING CARD THREE OF HEARTS
<bracketleft>	<3>	<S>	<bracketright>					🂣	U1F0A3	PLAYING CARD THREE OF SPADES
<bracketleft>	<4>	<bracketright>						⚃	U2683	DIE FACE-4
<bracketleft>	<4>	<C>	<bracketright>					🃔	U1F0D4	PLAYING CARD FOUR OF CLUBS
<bracketleft>	<4>	<D>	<bracketright>					🃄	U1F0C4	PLAYING CARD FOUR OF DIAMONDS
<bracketleft>	<4>	<H>	<bracketright>					🂴	U1F0B4	PLAYING CARD FOUR OF HEARTS
<bracketleft>	<4>	<S>	<bracketright>					🂤	U1F0A4	PLAYING CARD FOUR OF SPADES
<bracketleft>	<5>	<bracketright>						⚄	U2684	DIE FACE-5
<bracketleft>	<5>	<C>	<bracketright>					🃕	U1F0D5	PLAYING CARD FIVE OF CLUBS
<bracketleft>	<5>	<D>	<bracketright>					🃅	U1F0C5	PLAYING CARD FIVE OF DIAMONDS
<bracketleft>	<5>	<H>	<bracketright>					🂵	U1F0B5	PLAYING CARD FIVE OF HEARTS
<bracketleft>	<5>	<S>	<bracketright>					🂥	U1F0A5	PLAYING CARD FIVE OF SPADES
<bracketleft>	<6>	<bracketright>						⚅	U2685	DIE FACE-6
<bracketleft>	<6>	<C>	<bracketright>					🃖	U1F0D6	PLAYING CARD SIX OF CLUBS
<bracketleft>	<6>	<D>	<bracketright>					🃆	U1F0C6	PLAYING CARD SIX OF DIAMONDS
<bracketleft>	<6>	<H>	<bracketright>					🂶	U1F0B6	PLAYING CARD SIX OF HEARTS
<bracketleft>	<6>	<S>	<bracketright>					🂦	U1F0A6	PLAYING CARD SIX OF SPADES
<bracketleft>	<7>	<C>	<bracketright>					🃗	U1F0D7	PLAYING CARD SEVEN OF CLUBS
<bracketleft>	<7>	<D>	<bracketright>					🃇	U1F0C7	PLAYING CARD SEVEN OF DIAMONDS
<bracketleft>	<7>	<H>	<bracketright>					🂷	U1F0B7	PLAYING CARD SEVEN OF HEARTS
<bracketleft>	<7>	<S>	<bracketright>					🂧	U1F0A7	PLAYING CARD SEVEN OF SPADES
<bracketleft>	<8>	<C>	<bracketright>					🃘	U1F0D8	PLAYING CARD EIGHT OF CLUBS
<bracketleft>	<8>	<D>	<bracketright>					🃈	U1F0C8	PLAYING CARD EIGHT OF DIAMONDS
<bracketleft>	<8>	<H>	<bracketright>					🂸	U1F0B8	PLAYING CARD EIGHT OF HEARTS
<bracketleft>	<8>	<S>	<bracketright>					🂨	U1F0A8	PLAYING CARD EIGHT OF SPADES
<bracketleft>	<9>	<C>	<bracketright>					🃙	U1F0D9	PLAYING CARD NINE OF CLUBS
<bracketleft>	<9>	<D>	<bracketright>					🃉	U1F0C9	PLAYING CARD NINE OF DIAMONDS
<bracketleft>	<9>	<H>	<bracketright>					🂹	U1F0B9	PLAYING CARD NINE OF HEARTS
<bracketleft>	<9>	<S>	<bracketright>					🂩	U1F0A9	PLAYING CARD NINE OF SPADES
<bracketleft>	<A>	<C>	<bracketright>					🃑	U1F0D1	PLAYING CARD ACE OF CLUBS
<bracketleft>	<A>	<D>	<bracketright>					🃁	U1F0C1	PLAYING CARD ACE OF DIAMONDS
<bracketleft>	<A>	<H>	<bracketright>					🂱	U1F0B1	PLAYING CARD ACE OF HEARTS
<bracketleft>	<A>	<S>	<bracketright>					🂡	U1F0A1	PLAYING CARD ACE OF SPADES
<bracketleft>	<B>	<J>	<bracketright>					🃏	U1F0CF	PLAYING CARD BLACK JOKER
<bracketleft>	<bracketleft>							⊏	U228F	SQUARE IMAGE OF
<bracketleft>	<bracketright>							⌷	U2337	[ ] APL FUNCTIONAL SYMBOL SQUISH QUAD
<bracketleft>	<bracketright>							⬚	U2B1A	DOTTED SQUARE
<bracketleft>	<C>	<B>	<bracketright>					🂠	U1F0A0	PLAYING CARD BACK
<bracketleft>	<equal>							⊑	U2291	SQUARE IMAGE OF OR EQUAL TO
<bracketleft>	<J>	<C>	<bracketright>					🃛	U1F0DB	PLAYING CARD JACK OF CLUBS
<bracketleft>	<J>	<D>	<bracketright>					🃋	U1F0CB	PLAYING CARD JACK OF DIAMONDS
<bracketleft>	<J>	<H>	<bracketright>					🂻	U1F0BB	PLAYING CARD JACK OF HEARTS
<bracketleft>	<J>	<S>	<bracketright>					🂫	U1F0AB	PLAYING CARD JACK OF SPADES
<bracketleft>	<K>	<C>	<bracketright>					🃞	U1F0DE	PLAYING CARD KING OF CLUBS
<bracketleft>	<K>	<D>	<bracketright>					🃎	U1F0CE	PLAYING CARD KING OF DIAMONDS
<bracketleft>	<k>	<e>	<y>	<bracketright>				⚿	U26BF	SQUARED KEY
<bracketleft>	<K>	<H>	<bracketright>					🂾	U1F0BE	PLAYING CARD KING OF HEARTS
<bracketleft>	<K>	<S>	<bracketright>					🂮	U1F0AE	PLAYING CARD KING OF SPADES
<bracketleft>	<N>	<C>	<bracketright>					🃜	U1F0DC	PLAYING CARD KNIGHT OF CLUBS
<bracketleft>	<N>	<D>	<bracketright>					🃌	U1F0CC	PLAYING CARD KNIGHT OF DIAMONDS
<bracketleft>	<N>	<H>	<bracketright>					🂼	U1F0BC	PLAYING CARD KNIGHT OF HEARTS
<bracketleft>	<N>	<S>	<bracketright>					🂬	U1F0AC	PLAYING CARD KNIGHT OF SPADES
<bracketleft>	<Q>	<C>	<bracketright>					🃝	U1F0DD	PLAYING CARD QUEEN OF CLUBS
<bracketleft>	<Q>	<D>	<bracketright>					🃍	U1F0CD	PLAYING CARD QUEEN OF DIAMONDS
<bracketleft>	<Q>	<H>	<bracketright>					🂽	U1F0BD	PLAYING CARD QUEEN OF HEARTS
<bracketleft>	<Q>	<S>	<bracketright>					🂭	U1F0AD	PLAYING CARD QUEEN OF SPADES
<bracketleft>	<slash>	<bracketright>						☑	U2611	BALLOT BOX WITH CHECK
<bracketleft>	<space>	<bracketright>						☐	U2610	BALLOT BOX
<bracketleft>	<T>	<C>	<bracketright>					🃚	U1F0DA	PLAYING CARD TEN OF CLUBS
<bracketleft>	<T>	<D>	<bracketright>					🃊	U1F0CA	PLAYING CARD TEN OF DIAMONDS
<bracketleft>	<T>	<H>	<bracketright>					🂺	U1F0BA	PLAYING CARD TEN OF HEARTS
<bracketleft>	<T>	<S>	<bracketright>					🂪	U1F0AA	PLAYING CARD TEN OF SPADES
<bracketleft>	<underscore>							⊑	U2291	SQUARE IMAGE OF OR EQUAL TO
<bracketleft>	<W>	<J>	<bracketright>					🃟	U1F0DF	PLAYING CARD WHITE JOKER
<bracketleft>	<x>	<bracketright>						☒	U2612	BALLOT BOX WITH X
<bracketright>	<bracketleft>							⌷	U2337	] [ APL FUNCTIONAL SYMBOL SQUISH QUAD
<bracketright>	<bracketright>							⊐	U2290	SQUARE ORIGINAL OF
<bracketright>	<equal>							⊒	U2292	SQUARE ORIGINAL OF OR EQUAL TO
<bracketright>	<underscore>							⊒	U2292	SQUARE ORIGINAL OF OR EQUAL TO
<breve>	<G>							Ğ	U011E	LATIN CAPITAL LETTER G WITH BREVE
<breve>	<g>							ğ	U011F	LATIN SMALL LETTER G WITH BREVE
<c>	<1>	<period>						·	U00B7	MIDDLE DOT (maybe I can remember the keystroke better?
<c>	<3>							♣	U2663	BLACK CLUB SUIT
<c>	<A>							Ǎ	U01CD	LATIN CAPITAL LETTER A WITH CARON
<c>	<a>							ǎ	U01CE	LATIN SMALL LETTER A WITH CARON
<C>	<apostrophe>							Ć	U0106	LATIN CAPITAL LETTER C WITH ACUTE
<c>	<apostrophe>							ć	U0107	LATIN SMALL LETTER C WITH ACUTE
<C>	<bar>							¢	cent	CENT SIGN
<c>	<bar>							¢	cent	CENT SIGN
<C>	<C>	<C>	<P>					☭	U262D	HAMMER AND SICKLE
<c>	<C>							Č	U010C	LATIN CAPITAL LETTER C WITH CARON
<c>	<c>							č	U010D	LATIN SMALL LETTER C WITH CARON
<C>	<comma>							Ç	Ccedilla	LATIN CAPITAL LETTER C WITH CEDILLA
<c>	<comma>							ç	ccedilla	LATIN SMALL LETTER C WITH CEDILLA
<c>	<D>							Ď	U010E	LATIN CAPITAL LETTER D WITH CARON
<c>	<d>							ď	U010F	LATIN SMALL LETTER D WITH CARON
<C>	<E>							₠	U20a0	EURO-CURRENCY SIGN
<c>	<E>							Ě	U011A	LATIN CAPITAL LETTER E WITH CARON
<c>	<e>							ě	U011B	LATIN SMALL LETTER E WITH CARON
<C>	<equal>							€	EuroSign	EURO SIGN
<c>	<equal>							€	EuroSign	EURO SIGN
<c>	<EZH>							Ǯ	U01EE	LATIN CAPITAL LETTER EZH WITH CARON
<c>	<ezh>							ǯ	U01EF	LATIN SMALL LETTER EZH WITH CARON
<C>	<G>	<J>						͏	U034F	COMBINING GRAPHEME JOINER
<c>	<G>							Ǧ	U01E6	LATIN CAPITAL LETTER G WITH CARON
<c>	<g>							ǧ	U01E7	LATIN SMALL LETTER G WITH CARON
<c>	<grave>							ᴄ	U1D04	LATIN LETTER SMALL CAPITAL C
<c>	<H>							Ȟ	U021E	LATIN CAPITAL LETTER H WITH CARON
<c>	<h>							ȟ	U021F	LATIN SMALL LETTER H WITH CARON
<c>	<I>							Ǐ	U01CF	LATIN CAPITAL LETTER I WITH CARON
<c>	<i>							ǐ	U01D0	LATIN SMALL LETTER I WITH CARON
<c>	<j>							ǰ	U01F0	LATIN SMALL LETTER J WITH CARON
<c>	<K>							Ǩ	U01E8	LATIN CAPITAL LETTER K WITH CARON
<c>	<k>							ǩ	U01E9	LATIN SMALL LETTER K WITH CARON
<c>	<L>							Ľ	U013D	LATIN CAPITAL LETTER L WITH CARON
<c>	<l>							ľ	U013E	LATIN SMALL LETTER L WITH CARON
<C>	<less>							Č	U010C	LATIN CAPITAL LETTER C WITH CARON
<c>	<less>							č	U010D	LATIN SMALL LETTER C WITH CARON
<c>	<N>							Ň	U0147	LATIN CAPITAL LETTER N WITH CARON
<c>	<n>							ň	U0148	LATIN SMALL LETTER N WITH CARON
<C>	<o>							©	copyright	COPYRIGHT SIGN
<C>	<O>							©	copyright	COPYRIGHT SIGN
<c>	<O>							Ǒ	U01D1	LATIN CAPITAL LETTER O WITH CARON
<c>	<o>							ǒ	U01D2	LATIN SMALL LETTER O WITH CARON
<c>	<period>	<period>						⋯	U22EF	MIDLINE HORIZONTAL ELLIPSIS
<C>	<period>							Ċ	U010A	LATIN CAPITAL LETTER C WITH DOT ABOVE
<c>	<period>							ċ	U010B	LATIN SMALL LETTER C WITH DOT ABOVE
<c>	<quotedbl>	<u>						ǚ	U01DA	LATIN SMALL LETTER U WITH DIAERESIS AND CARON
<C>	<r>							₢	U20a2	CRUZEIRO SIGN
<c>	<R>							Ř	U0158	LATIN CAPITAL LETTER R WITH CARON
<c>	<r>							ř	U0159	LATIN SMALL LETTER R WITH CARON
<c>	<S>							Š	U0160	LATIN CAPITAL LETTER S WITH CARON
<c>	<s>							š	U0161	LATIN SMALL LETTER S WITH CARON
<C>	<slash>							₡	U20a1	COLON SIGN
<c>	<slash>							¢	cent	CENT SIGN
<c>	<T>							Ť	U0164	LATIN CAPITAL LETTER T WITH CARON
<c>	<t>							ť	U0165	LATIN SMALL LETTER T WITH CARON
<c>	<u>							ǔ	U01D4	LATIN SMALL LETTER U WITH CARON
<c>	<udiaeresis>							ǚ	U01DA	LATIN SMALL LETTER U WITH DIAERESIS AND CARON
<c>	<Z>							Ž	U017D	LATIN CAPITAL LETTER Z WITH CARON
<c>	<z>							ž	U017E	LATIN SMALL LETTER Z WITH CARON
<C>	<Z>							Ꝣ	UA762	LATIN CAPITAL LETTER VISIGOTHIC Z
<c>	<z>							ꝣ	UA763	LATIN SMALL LETTER VISIGOTHIC Z
<cedilla>	<C>							Ç	Ccedilla	LATIN CAPITAL LETTER C WITH CEDILLA
<cedilla>	<c>							ç	ccedilla	LATIN SMALL LETTER C WITH CEDILLA
<cedilla>	<D>							Ḑ	U1E10	LATIN CAPITAL LETTER D WITH CEDILLA
<cedilla>	<d>							ḑ	U1E11	LATIN SMALL LETTER D WITH CEDILLA
<cedilla>	<E>							Ȩ	U0228	LATIN CAPITAL LETTER E WITH CEDILLA
<cedilla>	<e>							ȩ	U0229	LATIN SMALL LETTER E WITH CEDILLA
<cedilla>	<G>							Ģ	U0122	LATIN CAPITAL LETTER G WITH CEDILLA
<cedilla>	<g>							ģ	U0123	LATIN SMALL LETTER G WITH CEDILLA
<cedilla>	<H>							Ḩ	U1E28	LATIN CAPITAL LETTER H WITH CEDILLA
<cedilla>	<h>							ḩ	U1E29	LATIN SMALL LETTER H WITH CEDILLA
<cedilla>	<K>							Ķ	U0136	LATIN CAPITAL LETTER K WITH CEDILLA
<cedilla>	<k>							ķ	U0137	LATIN SMALL LETTER K WITH CEDILLA
<cedilla>	<L>							Ļ	U013B	LATIN CAPITAL LETTER L WITH CEDILLA
<cedilla>	<l>							ļ	U013C	LATIN SMALL LETTER L WITH CEDILLA
<cedilla>	<N>							Ņ	U0145	LATIN CAPITAL LETTER N WITH CEDILLA
<cedilla>	<n>							ņ	U0146	LATIN SMALL LETTER N WITH CEDILLA
<cedilla>	<R>							Ŗ	U0156	LATIN CAPITAL LETTER R WITH CEDILLA
<cedilla>	<r>							ŗ	U0157	LATIN SMALL LETTER R WITH CEDILLA
<cedilla>	<S>							Ş	U015E	LATIN CAPITAL LETTER S WITH CEDILLA
<cedilla>	<s>							ş	U015F	LATIN SMALL LETTER S WITH CEDILLA
<cedilla>	<T>							Ţ	U0162	LATIN CAPITAL LETTER T WITH CEDILLA
<cedilla>	<t>							ţ	U0163	LATIN SMALL LETTER T WITH CEDILLA
<colon>	<asciitilde>							⍨	U2368	APL FUNCTIONAL SYMBOL TILDE DIAERESIS
<colon>	<bar>							⸚	U2E1A	HYPHEN WITH DIAERESIS
<colon>	<equal>							≔	U2254	COLON EQUALS
<colon>	<minus>							÷	division	DIVISION SIGN
<colon>	<o>	<o>	<parenright>					°͜°		Funny smiley-face.
<colon>	<parenleft>							☹	U2639	WHITE FROWNING FACE
<colon>	<parenleft>							☹	U2639	WHITE FROWNING FACE
<colon>	<parenright>							☺	U263A	WHITE SMILING FACE
<colon>	<parenright>							☺	U263A	WHITE SMILING FACE
<colon>	<period>							∴	therefore	: . THEREFORE
<colon>	<plus>							ː	U02D0	MODIFIER LETTER TRIANGULAR COLON
<comma>	<A>							Ą	U0104	LATIN CAPITAL LETTER A WITH OGONEK
<comma>	<a>							ą	U0105	LATIN SMALL LETTER A WITH OGONEK
<comma>	<apostrophe>							‚	U201a	SINGLE LOW-9 QUOTATION MARK
<comma>	<apostrophe>							‚	U201A	SINGLE LOW-9 QUOTATION MARK (quote resembling a comma)
<comma>	<asciicircum>							⸴	U2E34	RAISED COMMA
<comma>	<at>							⸲	U2E32	TURNED COMMA
<comma>	<C>							Ç	Ccedilla	LATIN CAPITAL LETTER C WITH CEDILLA
<comma>	<c>							ç	ccedilla	LATIN SMALL LETTER C WITH CEDILLA
<comma>	<comma>							„	U201E	DOUBLE LOW-9 QUOTATION MARK
<comma>	<D>							Ḑ	U1E10	LATIN CAPITAL LETTER D WITH CEDILLA
<comma>	<d>							ḑ	U1E11	LATIN SMALL LETTER D WITH CEDILLA
<comma>	<E>							Ę	U0118	LATIN CAPITAL LETTER E WITH OGONEK
<comma>	<e>							ę	U0119	LATIN SMALL LETTER E WITH OGONEK
<comma>	<G>							Ģ	U0122	LATIN CAPITAL LETTER G WITH CEDILLA
<comma>	<g>							ģ	U0123	LATIN SMALL LETTER G WITH CEDILLA
<comma>	<H>							Ḩ	U1E28	LATIN CAPITAL LETTER H WITH CEDILLA
<comma>	<h>							ḩ	U1E29	LATIN SMALL LETTER H WITH CEDILLA
<comma>	<I>							Į	U012E	LATIN CAPITAL LETTER I WITH OGONEK
<comma>	<i>							į	U012F	LATIN SMALL LETTER I WITH OGONEK
<comma>	<K>							Ķ	U0136	LATIN CAPITAL LETTER K WITH CEDILLA
<comma>	<k>							ķ	U0137	LATIN SMALL LETTER K WITH CEDILLA
<comma>	<L>							Ļ	U013B	LATIN CAPITAL LETTER L WITH CEDILLA
<comma>	<l>							ļ	U013C	LATIN SMALL LETTER L WITH CEDILLA
<comma>	<less>							⹁	U2E41	REVERSED COMMA
<comma>	<minus>							¬	notsign	NOT SIGN
<comma>	<N>							Ņ	U0145	LATIN CAPITAL LETTER N WITH CEDILLA
<comma>	<n>							ņ	U0146	LATIN SMALL LETTER N WITH CEDILLA
<comma>	<O>							Ǫ	U01EA	LATIN CAPITAL LETTER O WITH OGONEK
<comma>	<o>							ǫ	U01EB	LATIN SMALL LETTER O WITH OGONEK
<comma>	<quotedbl>							„	U201e	DOUBLE LOW-9 QUOTATION MARK
<comma>	<quotedbl>							„	U201E	DOUBLE LOW-9 QUOTATION MARK
<comma>	<R>							Ŗ	U0156	LATIN CAPITAL LETTER R WITH CEDILLA
<comma>	<r>							ŗ	U0157	LATIN SMALL LETTER R WITH CEDILLA
<comma>	<S>							Ş	U015E	LATIN CAPITAL LETTER S WITH CEDILLA
<comma>	<s>							ş	U015F	LATIN SMALL LETTER S WITH CEDILLA
<comma>	<space>							‚	U201A	SINGLE LOW-9 QUOTATION MARK
<comma>	<T>							Ţ	U0162	LATIN CAPITAL LETTER T WITH CEDILLA
<comma>	<t>							ţ	U0163	LATIN SMALL LETTER T WITH CEDILLA
<comma>	<u>							ų	U0173	LATIN SMALL LETTER U WITH OGONEK
<d>	<a>	<g>						†	U2020	DAGGER
<d>	<ampersand>	<b>						ȸ	U0238	LATIN SMALL LETTER DB DIGRAPH
<d>	<apostrophe>							ɗ	U0257	LATIN SMALL LETTER D WITH HOOK
<D>	<comma>							Ḑ	U1E10	LATIN CAPITAL LETTER D WITH CEDILLA
<d>	<comma>							ḑ	U1E11	LATIN SMALL LETTER D WITH CEDILLA
<d>	<comma>							ɖ	U0256	LATIN SMALL LETTER D WITH TAIL
<d>	<d>	<a>	<g>					‡	U2021	DOUBLE DAGGER
<d>	<e>	<f>	<equal>					≝	U225D	EQUAL TO BY DEFINITION
<d>	<equal>							₫	U20ab	DONG SIGN
<d>	<grave>							ᴅ	U1D05	LATIN LETTER SMALL CAPITAL D
<D>	<H>							Ð	ETH	LATIN CAPITAL LETTER ETH
<d>	<h>							ð	eth	LATIN SMALL LETTER ETH
<d>	<i>							⌀	U2300	DIAMETER SIGN
<D>	<less>							Ď	U010E	LATIN CAPITAL LETTER D WITH CARON
<d>	<less>							ď	U010F	LATIN SMALL LETTER D WITH CARON
<D>	<minus>							Đ	Dstroke	LATIN CAPITAL LETTER D WITH STROKE
<d>	<minus>							đ	dstroke	LATIN SMALL LETTER D WITH STROKE
<D>	<period>							Ḋ	U1E0A	LATIN CAPITAL LETTER D WITH DOT ABOVE
<d>	<period>							ḋ	U1E0B	LATIN SMALL LETTER D WITH DOT ABOVE
<diaeresis>	<A>							Ä	Adiaeresis	LATIN CAPITAL LETTER A WITH DIAERESIS
<diaeresis>	<a>							ä	adiaeresis	LATIN SMALL LETTER A WITH DIAERESIS
<diaeresis>	<acute>							΅	U0385	GREEK DIALYTIKA TONOS
<diaeresis>	<apostrophe>							΅	U0385	GREEK DIALYTIKA TONOS
<diaeresis>	<asciitilde>							῁	U1FC1	GREEK DIALYTIKA AND PERISPOMENI
<diaeresis>	<asterisk>							⍣	U2363	¨ * APL FUNCTIONAL SYMBOL STAR DIAERESIS
<diaeresis>	<E>							Ë	Ediaeresis	LATIN CAPITAL LETTER E WITH DIAERESIS
<diaeresis>	<e>							ë	ediaeresis	LATIN SMALL LETTER E WITH DIAERESIS
<diaeresis>	<grave>							῭	U1FED	GREEK DIALYTIKA AND VARIA
<diaeresis>	<greater>							⍩	U2369	¨ > APL FUNCTIONAL SYMBOL GREATER-THAN DIAERESIS
<diaeresis>	<I>							Ï	Idiaeresis	LATIN CAPITAL LETTER I WITH DIAERESIS
